date,store,item,sales,domain 
17-01-2016,4,1,14,business
18-01-2016,4,1,16,business
19-01-2016,4,1,15,business
20-01-2016,4,1,13,business
21-01-2016,4,1,13,business
22-01-2016,4,1,13,business
23-01-2016,4,1,20,business
24-01-2016,4,1,19,business
25-01-2016,4,1,18,business
26-01-2016,4,1,9,business
27-01-2016,4,1,11,business
28-01-2016,4,1,20,business
29-01-2016,4,1,18,business
30-01-2016,4,1,14,business
31-01-2016,4,1,19,business
01-02-2016,4,1,12,business
02-02-2016,4,1,17,business
03-02-2016,4,1,14,business
04-02-2016,4,1,12,business
05-02-2016,4,1,20,business
06-02-2016,4,1,17,business
07-02-2016,4,1,24,business
08-02-2016,4,1,15,business
09-02-2016,4,1,17,business
10-02-2016,4,1,19,business
11-02-2016,4,1,20,business
12-02-2016,4,1,15,business
13-02-2016,4,1,27,business
14-02-2016,4,1,21,business
15-02-2016,4,1,13,business
16-02-2016,4,1,21,business
17-02-2016,4,1,11,business
18-02-2016,4,1,15,business
19-02-2016,4,1,19,business
20-02-2016,4,1,18,student
21-02-2016,4,1,18,student
22-02-2016,4,1,11,student
23-02-2016,4,1,14,student
24-02-2016,4,1,22,student
25-02-2016,4,1,17,student
26-02-2016,4,1,19,student
27-02-2016,4,1,22,student
28-02-2016,4,1,20,student
29-02-2016,4,1,14,student
01-03-2016,4,1,30,student
02-03-2016,4,1,20,student
03-03-2016,4,1,23,student
04-03-2016,4,1,18,student
05-03-2016,4,1,19,student
06-03-2016,4,1,29,student
07-03-2016,4,1,27,student
08-03-2016,4,1,21,student
09-03-2016,4,1,21,student
10-03-2016,4,1,20,student
11-03-2016,4,1,19,student
12-03-2016,4,1,29,student
13-03-2016,4,1,23,student
14-03-2016,4,1,21,student
15-03-2016,4,1,24,student
16-03-2016,4,1,24,student
17-03-2016,4,1,20,student
18-03-2016,4,1,25,student
19-03-2016,4,1,28,student
20-03-2016,4,1,27,student
21-03-2016,4,1,17,student
22-03-2016,4,1,27,student
23-03-2016,4,1,23,student
24-03-2016,4,1,22,student
25-03-2016,4,1,18,student
26-03-2016,4,1,13,student
27-03-2016,4,1,23,student
28-03-2016,4,1,22,student
29-03-2016,4,1,26,student
30-03-2016,4,1,19,student
31-03-2016,4,1,15,student
01-04-2016,4,1,21,student
02-04-2016,4,1,18,student
03-04-2016,4,1,24,student
04-04-2016,4,1,17,student
05-04-2016,4,1,19,student
06-04-2016,4,1,22,student
07-04-2016,4,1,20,student
08-04-2016,4,1,21,student
09-04-2016,4,1,22,student
10-04-2016,4,1,31,student
11-04-2016,4,1,21,student
12-04-2016,4,1,15,student
13-04-2016,4,1,31,student
14-04-2016,4,1,28,student
15-04-2016,4,1,26,student
16-04-2016,4,1,31,student
17-04-2016,4,1,29,student
18-04-2016,4,1,23,student
19-04-2016,4,1,28,student
20-04-2016,4,1,24,student
21-04-2016,4,1,29,student
22-04-2016,4,1,32,student
23-04-2016,4,1,26,student
24-04-2016,4,1,37,student
25-04-2016,4,1,21,student
26-04-2016,4,1,30,student
27-04-2016,4,1,24,student
28-04-2016,4,1,31,student
29-04-2016,4,1,27,student
30-04-2016,4,1,20,student
01-05-2016,4,1,34,student
02-05-2016,4,1,27,student
03-05-2016,4,1,36,student
04-05-2016,4,1,28,student
05-05-2016,4,1,26,student
06-05-2016,4,1,23,student
07-05-2016,4,1,30,student
08-05-2016,4,1,31,student
09-05-2016,4,1,18,student
10-05-2016,4,1,23,student
11-05-2016,4,1,26,student
12-05-2016,4,1,23,student
13-05-2016,4,1,31,student
14-05-2016,4,1,36,student
15-05-2016,4,1,41,student
16-05-2016,4,1,20,student
17-05-2016,4,1,31,student
18-05-2016,4,1,24,student
19-05-2016,4,1,21,student
20-05-2016,4,1,35,student
21-05-2016,4,1,34,student
22-05-2016,4,1,28,student
23-05-2016,4,1,24,student
24-05-2016,4,1,26,student
25-05-2016,4,1,28,student
26-05-2016,4,1,24,student
27-05-2016,4,1,28,student
28-05-2016,4,1,20,student
29-05-2016,4,1,32,student
30-05-2016,4,1,12,student
31-05-2016,4,1,29,student
01-06-2016,4,1,22,student
02-06-2016,4,1,35,student
03-06-2016,4,1,27,student
04-06-2016,4,1,36,student
05-06-2016,4,1,36,student
06-06-2016,4,1,35,student
07-06-2016,4,1,24,student
08-06-2016,4,1,21,student
09-06-2016,4,1,21,student
10-06-2016,4,1,34,student
11-06-2016,4,1,28,student
12-06-2016,4,1,33,student
13-06-2016,4,1,24,student
14-06-2016,4,1,27,student
15-06-2016,4,1,32,student
16-06-2016,4,1,36,student
17-06-2016,4,1,32,student
18-06-2016,4,1,35,student
19-06-2016,4,1,44,student
20-06-2016,4,1,29,student
21-06-2016,4,1,21,student
22-06-2016,4,1,27,student
23-06-2016,4,1,31,student
24-06-2016,4,1,38,student
25-06-2016,4,1,38,student
26-06-2016,4,1,44,student
27-06-2016,4,1,30,student
28-06-2016,4,1,34,student
29-06-2016,4,1,29,student
30-06-2016,4,1,36,student
01-07-2016,4,1,38,student
02-07-2016,4,1,41,student
03-07-2016,4,1,43,student
04-07-2016,4,1,27,student
05-07-2016,4,1,34,student
06-07-2016,4,1,36,student
07-07-2016,4,1,27,student
08-07-2016,4,1,40,student
09-07-2016,4,1,47,student
10-07-2016,4,1,32,student
11-07-2016,4,1,29,student
12-07-2016,4,1,24,student
13-07-2016,4,1,31,student
14-07-2016,4,1,32,student
15-07-2016,4,1,33,student
16-07-2016,4,1,30,student
17-07-2016,4,1,31,student
18-07-2016,4,1,23,student
19-07-2016,4,1,35,student
20-07-2016,4,1,33,student
21-07-2016,4,1,27,student
22-07-2016,4,1,32,student
23-07-2016,4,1,27,student
24-07-2016,4,1,39,student
25-07-2016,4,1,19,student
26-07-2016,4,1,33,student
27-07-2016,4,1,35,student
28-07-2016,4,1,39,student
29-07-2016,4,1,35,student
30-07-2016,4,1,30,student
31-07-2016,4,1,54,student
01-08-2016,4,1,19,student
02-08-2016,4,1,26,student
03-08-2016,4,1,19,student
04-08-2016,4,1,33,student
05-08-2016,4,1,32,student
06-08-2016,4,1,25,student
07-08-2016,4,1,27,student
08-08-2016,4,1,32,student
09-08-2016,4,1,20,student
10-08-2016,4,1,28,student
11-08-2016,4,1,24,student
12-08-2016,4,1,29,student
13-08-2016,4,1,28,student
14-08-2016,4,1,42,student
15-08-2016,4,1,15,student
16-08-2016,4,1,31,student
17-08-2016,4,1,19,student
18-08-2016,4,1,28,student
19-08-2016,4,1,32,student
20-08-2016,4,1,25,student
21-08-2016,4,1,32,student
22-08-2016,4,1,23,student
23-08-2016,4,1,27,student
24-08-2016,4,1,28,student
25-08-2016,4,1,31,student
26-08-2016,4,1,41,student
27-08-2016,4,1,36,student
28-08-2016,4,1,41,student
29-08-2016,4,1,19,student
30-08-2016,4,1,25,student
31-08-2016,4,1,28,student
01-09-2016,4,1,30,student
02-09-2016,4,1,29,student
03-09-2016,4,1,29,student
04-09-2016,4,1,26,student
05-09-2016,4,1,17,student
06-09-2016,4,1,23,student
07-09-2016,4,1,20,student
08-09-2016,4,1,31,student
09-09-2016,4,1,29,student
10-09-2016,4,1,30,student
11-09-2016,4,1,32,student
12-09-2016,4,1,16,student
13-09-2016,4,1,24,student
14-09-2016,4,1,18,student
15-09-2016,4,1,20,student
16-09-2016,4,1,37,student
17-09-2016,4,1,30,student
18-09-2016,4,1,34,student
19-09-2016,4,1,21,student
20-09-2016,4,1,26,student
21-09-2016,4,1,19,student
22-09-2016,4,1,25,student
23-09-2016,4,1,30,student
24-09-2016,4,1,26,student
25-09-2016,4,1,34,student
26-09-2016,4,1,18,student
27-09-2016,4,1,36,student
28-09-2016,4,1,23,student
29-09-2016,4,1,25,student
30-09-2016,4,1,37,student
01-10-2016,4,1,22,student
02-10-2016,4,1,24,student
03-10-2016,4,1,20,student
04-10-2016,4,1,29,student
05-10-2016,4,1,24,student
06-10-2016,4,1,26,student
07-10-2016,4,1,25,student
08-10-2016,4,1,37,student
09-10-2016,4,1,30,student
10-10-2016,4,1,19,student
11-10-2016,4,1,32,student
12-10-2016,4,1,18,student
13-10-2016,4,1,31,student
14-10-2016,4,1,28,student
15-10-2016,4,1,30,student
16-10-2016,4,1,29,student
17-10-2016,4,1,15,student
18-10-2016,4,1,27,student
19-10-2016,4,1,16,student
20-10-2016,4,1,22,student
21-10-2016,4,1,30,student
22-10-2016,4,1,19,student
23-10-2016,4,1,25,student
24-10-2016,4,1,28,student
25-10-2016,4,1,31,student
26-10-2016,4,1,24,student
27-10-2016,4,1,16,student
28-10-2016,4,1,24,student
29-10-2016,4,1,40,student
30-10-2016,4,1,22,student
31-10-2016,4,1,17,student
01-11-2016,4,1,27,student
02-11-2016,4,1,25,student
03-11-2016,4,1,19,student
04-11-2016,4,1,34,student
05-11-2016,4,1,26,student
06-11-2016,4,1,28,student
07-11-2016,4,1,12,student
08-11-2016,4,1,18,student
09-11-2016,4,1,23,student
10-11-2016,4,1,29,student
11-11-2016,4,1,31,student
12-11-2016,4,1,21,student
13-11-2016,4,1,25,student
14-11-2016,4,1,24,student
15-11-2016,4,1,30,student
16-11-2016,4,1,25,student
17-11-2016,4,1,19,student
18-11-2016,4,1,23,student
19-11-2016,4,1,29,student
20-11-2016,4,1,22,student
21-11-2016,4,1,31,student
22-11-2016,4,1,21,student
23-11-2016,4,1,18,student
24-11-2016,4,1,24,student
25-11-2016,4,1,22,student
26-11-2016,4,1,34,student
27-11-2016,4,1,18,student
28-11-2016,4,1,23,student
29-11-2016,4,1,24,student
30-11-2016,4,1,19,student
01-12-2016,4,1,16,student
02-12-2016,4,1,18,student
03-12-2016,4,1,19,student
04-12-2016,4,1,26,student
05-12-2016,4,1,22,student
06-12-2016,4,1,13,student
07-12-2016,4,1,19,student
08-12-2016,4,1,27,student
09-12-2016,4,1,33,student
10-12-2016,4,1,15,student
11-12-2016,4,1,22,student
12-12-2016,4,1,15,student
13-12-2016,4,1,15,student
14-12-2016,4,1,15,student
15-12-2016,4,1,15,student
16-12-2016,4,1,28,student
17-12-2016,4,1,22,student
18-12-2016,4,1,24,student
19-12-2016,4,1,12,student
20-12-2016,4,1,19,student
21-12-2016,4,1,17,student
22-12-2016,4,1,19,student
23-12-2016,4,1,16,student
24-12-2016,4,1,13,student
25-12-2016,4,1,32,student
26-12-2016,4,1,21,student
27-12-2016,4,1,17,student
28-12-2016,4,1,22,student
29-12-2016,4,1,10,student
30-12-2016,4,1,21,student
31-12-2016,4,1,15,student
01-01-2017,4,1,16,student
02-01-2017,4,1,20,student
03-01-2017,4,1,19,student
04-01-2017,4,1,14,student
05-01-2017,4,1,16,student
06-01-2017,4,1,25,student
07-01-2017,4,1,29,student
08-01-2017,4,1,19,student
09-01-2017,4,1,9,student
10-01-2017,4,1,23,student
11-01-2017,4,1,20,student
12-01-2017,4,1,16,student
13-01-2017,4,1,18,student
14-01-2017,4,1,17,student
15-01-2017,4,1,21,student
16-01-2017,4,1,16,student
17-01-2017,4,1,22,student
18-01-2017,4,1,14,student
19-01-2017,4,1,21,student
20-01-2017,4,1,26,student
21-01-2017,4,1,24,student
22-01-2017,4,1,13,student
23-01-2017,4,1,16,student
24-01-2017,4,1,16,student
25-01-2017,4,1,18,student
26-01-2017,4,1,18,student
27-01-2017,4,1,22,student
28-01-2017,4,1,19,student
29-01-2017,4,1,10,student
30-01-2017,4,1,8,student
31-01-2017,4,1,16,student
01-02-2017,4,1,19,student
02-02-2017,4,1,17,student
03-02-2017,4,1,28,student
04-02-2017,4,1,15,student
05-02-2017,4,1,30,student
06-02-2017,4,1,15,student
07-02-2017,4,1,21,student
08-02-2017,4,1,20,student
09-02-2017,4,1,18,student
10-02-2017,4,1,15,student
11-02-2017,4,1,21,student
12-02-2017,4,1,24,student
13-02-2017,4,1,18,student
14-02-2017,4,1,9,student
15-02-2017,4,1,18,student
16-02-2017,4,1,20,student
17-02-2017,4,1,15,student
18-02-2017,4,1,17,student
19-02-2017,4,1,25,student
20-02-2017,4,1,10,student
21-02-2017,4,1,18,student
22-02-2017,4,1,16,student
23-02-2017,4,1,24,student
24-02-2017,4,1,16,student
25-02-2017,4,1,18,student
26-02-2017,4,1,26,student
27-02-2017,4,1,12,student
28-02-2017,4,1,13,student
01-03-2017,4,1,20,student
02-03-2017,4,1,22,student
03-03-2017,4,1,28,student
04-03-2017,4,1,20,student
05-03-2017,4,1,23,student
06-03-2017,4,1,21,student
07-03-2017,4,1,13,student
08-03-2017,4,1,28,student
09-03-2017,4,1,18,student
10-03-2017,4,1,29,student
11-03-2017,4,1,16,student
12-03-2017,4,1,27,student
13-03-2017,4,1,16,student
14-03-2017,4,1,28,student
15-03-2017,4,1,21,student
16-03-2017,4,1,22,student
17-03-2017,4,1,24,student
18-03-2017,4,1,27,student
19-03-2017,4,1,22,student
20-03-2017,4,1,19,student
21-03-2017,4,1,17,student
22-03-2017,4,1,22,student
23-03-2017,4,1,19,student
24-03-2017,4,1,36,student
25-03-2017,4,1,27,student
26-03-2017,4,1,23,student
27-03-2017,4,1,17,student
28-03-2017,4,1,23,student
29-03-2017,4,1,16,student
30-03-2017,4,1,23,student
31-03-2017,4,1,16,student
01-04-2017,4,1,32,student
02-04-2017,4,1,33,student
03-04-2017,4,1,18,student
04-04-2017,4,1,26,student
05-04-2017,4,1,26,student
06-04-2017,4,1,24,student
07-04-2017,4,1,26,student
08-04-2017,4,1,29,student
09-04-2017,4,1,31,student
10-04-2017,4,1,26,student
11-04-2017,4,1,30,student
12-04-2017,4,1,21,student
13-04-2017,4,1,22,student
14-04-2017,4,1,37,student
15-04-2017,4,1,21,student
16-04-2017,4,1,35,student
17-04-2017,4,1,22,student
18-04-2017,4,1,20,student
19-04-2017,4,1,29,student
20-04-2017,4,1,32,student
21-04-2017,4,1,39,student
22-04-2017,4,1,36,student
23-04-2017,4,1,31,student
24-04-2017,4,1,12,student
25-04-2017,4,1,25,student
26-04-2017,4,1,18,student
27-04-2017,4,1,27,student
28-04-2017,4,1,29,student
29-04-2017,4,1,33,student
30-04-2017,4,1,24,student
01-05-2017,4,1,26,student
02-05-2017,4,1,17,student
03-05-2017,4,1,29,student
04-05-2017,4,1,29,student
05-05-2017,4,1,41,student
06-05-2017,4,1,37,student
07-05-2017,4,1,26,student
08-05-2017,4,1,24,student
09-05-2017,4,1,22,student
10-05-2017,4,1,23,student
11-05-2017,4,1,26,student
12-05-2017,4,1,32,student
13-05-2017,4,1,23,student
14-05-2017,4,1,30,student
15-05-2017,4,1,26,student
16-05-2017,4,1,25,student
17-05-2017,4,1,21,student
18-05-2017,4,1,36,student
19-05-2017,4,1,34,student
20-05-2017,4,1,31,student
21-05-2017,4,1,42,student
22-05-2017,4,1,22,student
23-05-2017,4,1,21,student
24-05-2017,4,1,32,student
25-05-2017,4,1,31,student
26-05-2017,4,1,27,student
27-05-2017,4,1,42,student
28-05-2017,4,1,26,student
29-05-2017,4,1,21,student
30-05-2017,4,1,21,student
31-05-2017,4,1,27,student
01-06-2017,4,1,29,student
02-06-2017,4,1,32,student
03-06-2017,4,1,31,student
04-06-2017,4,1,31,student
05-06-2017,4,1,33,student
06-06-2017,4,1,37,student
07-06-2017,4,1,26,student
08-06-2017,4,1,15,student
09-06-2017,4,1,35,student
10-06-2017,4,1,40,student
11-06-2017,4,1,51,student
12-06-2017,4,1,36,student
13-06-2017,4,1,32,student
14-06-2017,4,1,27,student
15-06-2017,4,1,27,student
16-06-2017,4,1,29,student
17-06-2017,4,1,37,student
18-06-2017,4,1,42,student
19-06-2017,4,1,27,student
20-06-2017,4,1,28,student
21-06-2017,4,1,34,student
22-06-2017,4,1,37,student
23-06-2017,4,1,25,student
24-06-2017,4,1,38,student
25-06-2017,4,1,31,student
26-06-2017,4,1,15,student
27-06-2017,4,1,28,student
28-06-2017,4,1,36,student
29-06-2017,4,1,25,student
30-06-2017,4,1,28,student
01-07-2017,4,1,43,student
02-07-2017,4,1,46,student
03-07-2017,4,1,20,student
04-07-2017,4,1,30,student
05-07-2017,4,1,37,student
06-07-2017,4,1,36,student
07-07-2017,4,1,36,student
08-07-2017,4,1,30,student
09-07-2017,4,1,52,student
10-07-2017,4,1,32,student
11-07-2017,4,1,28,student
12-07-2017,4,1,26,student
13-07-2017,4,1,37,student
14-07-2017,4,1,47,student
15-07-2017,4,1,23,student
16-07-2017,4,1,33,student
17-07-2017,4,1,30,student
18-07-2017,4,1,28,student
19-07-2017,4,1,32,student
20-07-2017,4,1,47,student
21-07-2017,4,1,44,student
22-07-2017,4,1,42,student
23-07-2017,4,1,40,student
24-07-2017,4,1,32,student
25-07-2017,4,1,29,student
26-07-2017,4,1,31,student
27-07-2017,4,1,35,student
28-07-2017,4,1,35,student
29-07-2017,4,1,40,student
30-07-2017,4,1,43,student
31-07-2017,4,1,23,student
01-08-2017,4,1,16,student
02-08-2017,4,1,23,student
03-08-2017,4,1,27,student
04-08-2017,4,1,28,student
05-08-2017,4,1,34,student
06-08-2017,4,1,25,student
07-08-2017,4,1,28,student
08-08-2017,4,1,21,student
09-08-2017,4,1,28,student
10-08-2017,4,1,27,student
11-08-2017,4,1,30,student
12-08-2017,4,1,31,student
13-08-2017,4,1,36,student
14-08-2017,4,1,26,student
15-08-2017,4,1,23,student
16-08-2017,4,1,31,student
17-08-2017,4,1,41,student
18-08-2017,4,1,28,student
19-08-2017,4,1,33,student
20-08-2017,4,1,28,student
21-08-2017,4,1,16,student
22-08-2017,4,1,24,student
23-08-2017,4,1,24,student
24-08-2017,4,1,33,student
25-08-2017,4,1,31,student
26-08-2017,4,1,33,student
27-08-2017,4,1,24,student
28-08-2017,4,1,19,student
29-08-2017,4,1,33,student
30-08-2017,4,1,31,student
31-08-2017,4,1,23,student
01-09-2017,4,1,31,student
02-09-2017,4,1,29,student
03-09-2017,4,1,33,student
04-09-2017,4,1,22,student
05-09-2017,4,1,23,student
06-09-2017,4,1,20,student
07-09-2017,4,1,24,student
08-09-2017,4,1,25,student
09-09-2017,4,1,23,student
10-09-2017,4,1,32,student
11-09-2017,4,1,25,student
12-09-2017,4,1,33,student
13-09-2017,4,1,22,student
14-09-2017,4,1,36,student
15-09-2017,4,1,26,student
16-09-2017,4,1,32,student
17-09-2017,4,1,37,student
18-09-2017,4,1,24,student
19-09-2017,4,1,26,student
20-09-2017,4,1,30,student
21-09-2017,4,1,35,student
22-09-2017,4,1,35,student
23-09-2017,4,1,19,student
24-09-2017,4,1,27,student
25-09-2017,4,1,20,student
26-09-2017,4,1,29,student
27-09-2017,4,1,30,student
28-09-2017,4,1,28,student
29-09-2017,4,1,24,student
30-09-2017,4,1,35,student
01-10-2017,4,1,32,student
02-10-2017,4,1,23,student
03-10-2017,4,1,35,student
04-10-2017,4,1,26,student
05-10-2017,4,1,25,student
06-10-2017,4,1,36,student
07-10-2017,4,1,25,student
08-10-2017,4,1,39,student
09-10-2017,4,1,23,student
10-10-2017,4,1,17,student
11-10-2017,4,1,35,student
12-10-2017,4,1,18,student
13-10-2017,4,1,27,student
14-10-2017,4,1,30,student
15-10-2017,4,1,25,student
16-10-2017,4,1,9,student
17-10-2017,4,1,21,student
18-10-2017,4,1,32,student
19-10-2017,4,1,31,student
20-10-2017,4,1,34,student
21-10-2017,4,1,34,student
22-10-2017,4,1,27,student
23-10-2017,4,1,14,student
24-10-2017,4,1,19,student
25-10-2017,4,1,22,student
26-10-2017,4,1,17,student
27-10-2017,4,1,18,student
28-10-2017,4,1,21,student
29-10-2017,4,1,25,student
30-10-2017,4,1,17,student
31-10-2017,4,1,13,student
01-11-2017,4,1,27,student
02-11-2017,4,1,25,student
03-11-2017,4,1,30,student
04-11-2017,4,1,38,student
05-11-2017,4,1,31,student
06-11-2017,4,1,22,student
07-11-2017,4,1,20,student
08-11-2017,4,1,25,student
09-11-2017,4,1,23,student
10-11-2017,4,1,29,student
11-11-2017,4,1,34,student
12-11-2017,4,1,30,student
13-11-2017,4,1,18,student
14-11-2017,4,1,21,student
15-11-2017,4,1,16,student
16-11-2017,4,1,25,student
17-11-2017,4,1,33,student
18-11-2017,4,1,39,student
19-11-2017,4,1,29,student
20-11-2017,4,1,24,student
21-11-2017,4,1,27,student
22-11-2017,4,1,26,student
23-11-2017,4,1,26,student
24-11-2017,4,1,33,student
25-11-2017,4,1,32,student
26-11-2017,4,1,33,student
27-11-2017,4,1,17,student
28-11-2017,4,1,25,student
29-11-2017,4,1,20,student
30-11-2017,4,1,30,student
01-12-2017,4,1,17,student
02-12-2017,4,1,29,student
03-12-2017,4,1,19,student
04-12-2017,4,1,11,student
05-12-2017,4,1,12,student
06-12-2017,4,1,17,student
07-12-2017,4,1,25,student
08-12-2017,4,1,22,student
09-12-2017,4,1,24,student
10-12-2017,4,1,27,student
11-12-2017,4,1,18,student
12-12-2017,4,1,22,student
13-12-2017,4,1,12,student
14-12-2017,4,1,29,student
15-12-2017,4,1,25,student
16-12-2017,4,1,21,student
17-12-2017,4,1,18,student
18-12-2017,4,1,18,student
19-12-2017,4,1,19,student
20-12-2017,4,1,17,student
21-12-2017,4,1,17,student
22-12-2017,4,1,22,student
23-12-2017,4,1,23,student
24-12-2017,4,1,25,student
25-12-2017,4,1,16,student
26-12-2017,4,1,18,student
27-12-2017,4,1,15,student
28-12-2017,4,1,26,student
29-12-2017,4,1,28,student
30-12-2017,4,1,21,student
31-12-2017,4,1,23,student
